year,/,month,/,day,g,s,w
" 2008",/,Jan,/,1,1,1,6
" 2008",/,Jan,/,2,1,2,12
" 2008",/,Jan,/,3,1,2,10
" 2008",/,Jan,/,4,0,1,5
" 2008",/,Jan,/,5,1,1,6
" 2008",/,Jan,/,6,0,0,0
" 2008",/,Jan,/,7,0,2,5
" 2008",/,Jan,/,9,0,0,4
" 2008",/,Jan,/,10,1,1,8
" 2008",/,Jan,/,11,0,0,4
" 2008",/,Jan,/,12,0,0,0
" 2008",/,Jan,/,13,0,0,0
" 2008",/,Jan,/,14,0,0,0
" 2008",/,Jan,/,15,0,0,0
" 2008",/,Jan,/,16,0,0,0
" 2008",/,Jan,/,17,0,0,0
" 2008",/,Jan,/,18,0,0,0
" 2008",/,Jan,/,19,0,0,0
" 2008",/,Jan,/,20,0,0,0
" 2008",/,Jan,/,21,0,0,0
" 2008",/,Jan,/,22,0,0,0
" 2008",/,Jan,/,23,0,0,0
" 2008",/,Jan,/,24,1,1,6
" 2008",/,Jan,/,25,0,0,0
" 2008",/,Jan,/,26,0,0,0
" 2008",/,Jan,/,27,0,0,0
" 2008",/,Jan,/,28,0,0,0
" 2008",/,Jan,/,29,0,0,0
" 2008",/,Jan,/,30,1,5,12
" 2008",/,Jan,/,31,1,6,12
" 2008",/,Feb,/,1,2,9,24
" 2008",/,Feb,/,2,0,2,4
" 2008",/,Feb,/,3,0,0,0
" 2008",/,Feb,/,4,0,0,0
" 2008",/,Feb,/,5,0,0,0
" 2008",/,Feb,/,6,0,0,0
" 2008",/,Feb,/,7,0,0,0
" 2008",/,Feb,/,8,0,0,0
" 2008",/,Feb,/,9,1,2,7
" 2008",/,Feb,/,10,0,1,4
" 2008",/,Feb,/,12,0,0,0
" 2008",/,Feb,/,13,0,0,0
" 2008",/,Feb,/,14,0,0,0
" 2008",/,Feb,/,15,0,0,0
" 2008",/,Feb,/,16,0,0,0
" 2008",/,Feb,/,17,0,0,0
" 2008",/,Feb,/,18,0,0,0
" 2008",/,Feb,/,19,0,0,0
" 2008",/,Feb,/,20,0,0,0
" 2008",/,Feb,/,21,0,0,0
" 2008",/,Feb,/,22,0,1,3
" 2008",/,Feb,/,23,0,0,0
" 2008",/,Feb,/,24,0,0,0
" 2008",/,Feb,/,25,1,1,8
" 2008",/,Feb,/,26,1,1,6
" 2008",/,Feb,/,27,0,0,2
" 2008",/,Feb,/,28,0,0,0
" 2008",/,Feb,/,29,0,0,0
" 2008",/,Mar,/,1,0,0,0
" 2008",/,Mar,/,2,0,0,0
" 2008",/,Mar,/,3,1,1,6
" 2008",/,Mar,/,4,0,0,4
" 2008",/,Mar,/,5,1,3,13
" 2008",/,Mar,/,6,1,2,12
" 2008",/,Mar,/,7,0,0,0
" 2008",/,Mar,/,8,0,0,0
" 2008",/,Mar,/,9,0,0,0
" 2008",/,Mar,/,10,0,0,0
" 2008",/,Mar,/,11,0,0,0
" 2008",/,Mar,/,12,0,0,0
" 2008",/,Mar,/,13,0,0,0
" 2008",/,Mar,/,14,0,0,0
" 2008",/,Mar,/,15,1,2,12
" 2008",/,Mar,/,16,1,4,14
" 2008",/,Mar,/,17,0,0,0
" 2008",/,Mar,/,18,0,0,0
" 2008",/,Mar,/,19,0,0,0
" 2008",/,Mar,/,20,0,0,0
" 2008",/,Mar,/,21,0,0,0
" 2008",/,Mar,/,22,0,0,0
" 2008",/,Mar,/,23,1,2,10
" 2008",/,Mar,/,24,2,18,38
" 2008",/,Mar,/,25,3,26,56
" 2008",/,Mar,/,26,3,24,54
" 2008",/,Mar,/,27,3,23,53
" 2008",/,Mar,/,28,3,22,52
" 2008",/,Mar,/,29,3,14,46
" 2008",/,Mar,/,30,3,13,45
" 2008",/,Mar,/,31,2,14,34
" 2008",/,Apr,/,1,2,6,26
" 2008",/,Apr,/,2,1,2,12
" 2008",/,Apr,/,3,1,3,13
" 2008",/,Apr,/,4,0,0,0
" 2008",/,Apr,/,5,0,0,0
" 2008",/,Apr,/,6,0,0,0
" 2008",/,Apr,/,7,0,0,0
" 2008",/,Apr,/,8,0,0,0
" 2008",/,Apr,/,9,0,0,0
" 2008",/,Apr,/,10,0,0,0
" 2008",/,Apr,/,11,0,0,0
" 2008",/,Apr,/,12,0,0,0
" 2008",/,Apr,/,13,0,1,4
" 2008",/,Apr,/,14,0,0,0
" 2008",/,Apr,/,15,0,0,0
" 2008",/,Apr,/,16,0,0,0
" 2008",/,Apr,/,17,0,0,0
" 2008",/,Apr,/,18,0,0,0
" 2008",/,Apr,/,19,0,1,3
" 2008",/,Apr,/,20,0,0,0
" 2008",/,Apr,/,21,0,0,0
" 2008",/,Apr,/,22,1,3,11
" 2008",/,Apr,/,23,1,3,13
" 2008",/,Apr,/,24,1,1,6
" 2008",/,Apr,/,25,0,0,0
" 2008",/,Apr,/,26,0,0,0
" 2008",/,Apr,/,27,0,0,0
" 2008",/,Apr,/,28,0,0,0
" 2008",/,Apr,/,29,0,0,0
" 2008",/,Apr,/,30,0,0,0
" 2008",/,May,/,1,0,0,0
" 2008",/,May,/,2,0,0,0
" 2008",/,May,/,3,0,0,0
" 2008",/,May,/,4,1,1,7
" 2008",/,May,/,5,0,0,0
" 2008",/,May,/,6,0,0,0
" 2008",/,May,/,7,0,0,0
" 2008",/,May,/,8,0,0,0
" 2008",/,May,/,9,0,0,4
" 2008",/,May,/,10,0,0,0
" 2008",/,May,/,11,0,0,0
" 2008",/,May,/,12,0,0,0
" 2008",/,May,/,13,0,0,0
" 2008",/,May,/,14,0,0,0
" 2008",/,May,/,15,1,4,14
" 2008",/,May,/,16,1,3,16
" 2008",/,May,/,17,1,3,11
" 2008",/,May,/,18,1,6,19
" 2008",/,May,/,19,1,2,14
" 2008",/,May,/,20,0,0,2
" 2008",/,May,/,21,0,0,4
" 2008",/,May,/,22,0,0,0
" 2008",/,May,/,23,0,0,0
" 2008",/,May,/,24,0,0,0
" 2008",/,May,/,25,0,0,0
" 2008",/,May,/,26,0,0,0
" 2008",/,May,/,27,0,0,0
" 2008",/,May,/,28,0,0,0
" 2008",/,May,/,29,0,0,0
" 2008",/,May,/,30,0,0,0
" 2008",/,May,/,31,0,0,0
" 2008",/,Jun,/,1,0,0,0
" 2008",/,Jun,/,2,0,0,0
" 2008",/,Jun,/,3,0,0,0
" 2008",/,Jun,/,4,0,0,0
" 2008",/,Jun,/,5,0,0,0
" 2008",/,Jun,/,6,0,0,0
" 2008",/,Jun,/,7,0,0,0
" 2008",/,Jun,/,8,0,0,0
" 2008",/,Jun,/,9,0,1,4
" 2008",/,Jun,/,10,1,3,13
" 2008",/,Jun,/,11,1,1,6
" 2008",/,Jun,/,12,1,3,13
" 2008",/,Jun,/,13,0,0,0
" 2008",/,Jun,/,14,0,0,0
" 2008",/,Jun,/,15,0,0,0
" 2008",/,Jun,/,16,1,2,9
" 2008",/,Jun,/,17,1,2,12
" 2008",/,Jun,/,18,1,1,11
" 2008",/,Jun,/,19,1,1,11
" 2008",/,Jun,/,20,1,2,12
" 2008",/,Jun,/,21,1,1,11
" 2008",/,Jun,/,22,1,2,12
" 2008",/,Jun,/,23,0,0,0
" 2008",/,Jun,/,24,0,0,3
" 2008",/,Jun,/,25,0,0,0
" 2008",/,Jun,/,26,0,0,0
" 2008",/,Jun,/,27,0,0,0
" 2008",/,Jun,/,28,0,0,0
" 2008",/,Jun,/,29,0,0,0
" 2008",/,Jun,/,30,0,0,0
" 2008",/,Jul,/,1,0,0,0
" 2008",/,Jul,/,2,0,0,0
" 2008",/,Jul,/,3,0,0,0
" 2008",/,Jul,/,4,0,0,0
" 2008",/,Jul,/,5,0,0,0
" 2008",/,Jul,/,6,0,0,0
" 2008",/,Jul,/,7,0,0,0
" 2008",/,Jul,/,8,0,0,0
" 2008",/,Jul,/,9,0,1,3
" 2008",/,Jul,/,10,0,1,3
" 2008",/,Jul,/,11,0,0,3
" 2008",/,Jul,/,12,0,0,0
" 2008",/,Jul,/,13,0,0,0
" 2008",/,Jul,/,14,0,0,0
" 2008",/,Jul,/,15,0,0,0
" 2008",/,Jul,/,16,0,0,0
" 2008",/,Jul,/,17,0,0,0
" 2008",/,Jul,/,18,0,1,4
" 2008",/,Jul,/,19,1,2,9
" 2008",/,Jul,/,20,0,0,0
" 2008",/,Jul,/,21,0,0,0
" 2008",/,Jul,/,22,0,0,0
" 2008",/,Jul,/,23,0,0,0
" 2008",/,Jul,/,24,0,0,0
" 2008",/,Jul,/,25,0,0,0
" 2008",/,Jul,/,26,0,0,0
" 2008",/,Jul,/,27,0,0,0
" 2008",/,Jul,/,28,0,0,0
" 2008",/,Jul,/,29,0,0,0
" 2008",/,Jul,/,30,0,0,0
" 2008",/,Jul,/,31,0,0,0
" 2008",/,Aug,/,1,0,0,0
" 2008",/,Aug,/,2,0,0,0
" 2008",/,Aug,/,3,0,0,0
" 2008",/,Aug,/,4,0,0,0
" 2008",/,Aug,/,5,0,0,0
" 2008",/,Aug,/,6,0,0,0
" 2008",/,Aug,/,7,0,0,0
" 2008",/,Aug,/,8,0,0,0
" 2008",/,Aug,/,9,0,0,0
" 2008",/,Aug,/,10,0,0,0
" 2008",/,Aug,/,11,0,0,0
" 2008",/,Aug,/,12,0,0,0
" 2008",/,Aug,/,13,0,0,0
" 2008",/,Aug,/,14,0,0,0
" 2008",/,Aug,/,15,0,0,0
" 2008",/,Aug,/,16,0,0,0
" 2008",/,Aug,/,17,0,0,0
" 2008",/,Aug,/,18,0,0,0
" 2008",/,Aug,/,19,0,0,0
" 2008",/,Aug,/,20,0,0,0
" 2008",/,Aug,/,21,0,0,4
" 2008",/,Aug,/,22,1,1,6
" 2008",/,Aug,/,23,1,1,6
" 2008",/,Aug,/,24,0,0,0
" 2008",/,Aug,/,25,0,0,0
" 2008",/,Aug,/,26,0,0,0
" 2008",/,Aug,/,27,0,0,0
" 2008",/,Aug,/,28,0,0,0
" 2008",/,Aug,/,29,0,0,0
" 2008",/,Aug,/,30,0,0,0
" 2008",/,Aug,/,31,0,0,0
" 2008",/,Sep,/,1,0,0,0
" 2008",/,Sep,/,2,0,0,0
" 2008",/,Sep,/,3,0,0,0
" 2008",/,Sep,/,4,0,0,0
" 2008",/,Sep,/,5,0,0,0
" 2008",/,Sep,/,6,0,0,0
" 2008",/,Sep,/,7,0,0,0
" 2008",/,Sep,/,8,0,0,0
" 2008",/,Sep,/,9,0,0,0
" 2008",/,Sep,/,10,0,0,0
" 2008",/,Sep,/,11,0,0,0
" 2008",/,Sep,/,12,0,0,0
" 2008",/,Sep,/,13,0,0,0
" 2008",/,Sep,/,14,0,0,0
" 2008",/,Sep,/,15,0,0,0
" 2008",/,Sep,/,16,0,0,0
" 2008",/,Sep,/,17,0,0,0
" 2008",/,Sep,/,18,0,0,0
" 2008",/,Sep,/,19,0,0,0
" 2008",/,Sep,/,20,0,0,0
" 2008",/,Sep,/,21,0,0,0
" 2008",/,Sep,/,22,1,3,10
" 2008",/,Sep,/,23,1,2,9
" 2008",/,Sep,/,24,0,0,0
" 2008",/,Sep,/,25,0,0,0
" 2008",/,Sep,/,26,0,0,0
" 2008",/,Sep,/,27,0,0,0
" 2008",/,Sep,/,28,0,0,0
" 2008",/,Sep,/,29,0,0,0
" 2008",/,Sep,/,30,0,0,0
" 2008",/,Oct,/,1,0,0,0
" 2008",/,Oct,/,2,0,0,0
" 2008",/,Oct,/,3,0,0,0
" 2008",/,Oct,/,4,0,0,0
" 2008",/,Oct,/,5,0,0,0
" 2008",/,Oct,/,6,0,0,0
" 2008",/,Oct,/,7,0,0,0
" 2008",/,Oct,/,8,0,0,0
" 2008",/,Oct,/,9,0,0,0
" 2008",/,Oct,/,10,0,0,0
" 2008",/,Oct,/,11,1,8,18
" 2008",/,Oct,/,12,1,6,16
" 2008",/,Oct,/,13,1,3,13
" 2008",/,Oct,/,14,2,8,28
" 2008",/,Oct,/,15,1,3,13
" 2008",/,Oct,/,16,1,1,11
" 2008",/,Oct,/,17,0,0,0
" 2008",/,Oct,/,18,0,0,0
" 2008",/,Oct,/,19,0,0,0
" 2008",/,Oct,/,20,0,0,0
" 2008",/,Oct,/,21,0,0,0
" 2008",/,Oct,/,22,0,0,0
" 2008",/,Oct,/,23,0,0,0
" 2008",/,Oct,/,24,0,0,0
" 2008",/,Oct,/,25,0,0,0
" 2008",/,Oct,/,26,0,0,0
" 2008",/,Oct,/,27,0,0,0
" 2008",/,Oct,/,28,0,0,0
" 2008",/,Oct,/,30,0,1,4
" 2008",/,Oct,/,31,0,0,0
" 2008",/,Nov,/,1,0,1,4
" 2008",/,Nov,/,2,1,5,15
" 2008",/,Nov,/,3,1,8,18
" 2008",/,Nov,/,4,1,2,12
" 2008",/,Nov,/,5,1,3,13
" 2008",/,Nov,/,6,1,1,6
" 2008",/,Nov,/,7,0,0,0
" 2008",/,Nov,/,8,0,0,0
" 2008",/,Nov,/,9,0,0,0
" 2008",/,Nov,/,10,0,0,0
" 2008",/,Nov,/,11,1,6,16
" 2008",/,Nov,/,12,1,8,18
" 2008",/,Nov,/,13,1,3,13
" 2008",/,Nov,/,14,1,3,13
" 2008",/,Nov,/,15,1,1,6
" 2008",/,Nov,/,16,0,0,0
" 2008",/,Nov,/,17,0,0,0
" 2008",/,Nov,/,18,0,0,0
" 2008",/,Nov,/,19,0,0,0
" 2008",/,Nov,/,20,0,0,0
" 2008",/,Nov,/,21,0,0,0
" 2008",/,Nov,/,22,0,0,0
" 2008",/,Nov,/,23,0,0,0
" 2008",/,Nov,/,24,0,0,0
" 2008",/,Nov,/,25,0,0,0
" 2008",/,Nov,/,26,0,0,0
" 2008",/,Nov,/,27,0,0,0
" 2008",/,Nov,/,28,0,0,0
" 2008",/,Nov,/,29,0,0,0
" 2008",/,Nov,/,30,0,0,0
" 2008",/,Dec,/,1,0,0,0
" 2008",/,Dec,/,2,0,0,0
" 2008",/,Dec,/,3,0,0,0
" 2008",/,Dec,/,4,0,0,0
" 2008",/,Dec,/,5,0,0,0
" 2008",/,Dec,/,6,0,1,3
" 2008",/,Dec,/,7,0,0,0
" 2008",/,Dec,/,8,1,5,15
" 2008",/,Dec,/,9,0,0,0
" 2008",/,Dec,/,10,1,6,16
" 2008",/,Dec,/,12,0,4,7
" 2008",/,Dec,/,13,0,5,9
" 2008",/,Dec,/,14,0,7,11
" 2008",/,Dec,/,15,0,0,0
" 2008",/,Dec,/,16,0,0,0
" 2008",/,Dec,/,17,1,2,7
" 2008",/,Dec,/,18,0,0,0
" 2008",/,Dec,/,19,0,0,0
" 2008",/,Dec,/,20,0,0,0
" 2008",/,Dec,/,21,0,0,0
" 2008",/,Dec,/,23,0,0,0
" 2008",/,Dec,/,24,0,0,0
" 2008",/,Dec,/,25,0,0,0
" 2008",/,Dec,/,26,0,0,0
" 2008",/,Dec,/,27,0,0,0
" 2008",/,Dec,/,28,0,0,0
" 2008",/,Dec,/,29,0,0,0
" 2008",/,Dec,/,30,0,0,0
" 2008",/,Dec,/,31,0,0,0
" 2009",/,Jan,/,1,0,0,0
" 2009",/,Jan,/,2,0,0,0
" 2009",/,Jan,/,3,0,0,0
" 2009",/,Jan,/,4,0,0,0
" 2009",/,Jan,/,5,0,0,0
" 2009",/,Jan,/,6,0,0,0
" 2009",/,Jan,/,7,0,0,0
" 2009",/,Jan,/,8,0,0,0
" 2009",/,Jan,/,9,0,0,0
" 2009",/,Jan,/,10,1,7,13
" 2009",/,Jan,/,11,1,3,9
" 2009",/,Jan,/,12,0,0,0
" 2009",/,Jan,/,13,0,0,0
" 2009",/,Jan,/,14,0,0,0
" 2009",/,Jan,/,15,0,0,0
" 2009",/,Jan,/,16,0,0,0
" 2009",/,Jan,/,17,0,0,0
" 2009",/,Jan,/,18,0,0,0
" 2009",/,Jan,/,19,0,0,0
" 2009",/,Jan,/,20,0,0,0
" 2009",/,Jan,/,21,0,0,0
" 2009",/,Jan,/,22,0,0,0
" 2009",/,Jan,/,23,0,0,0
" 2009",/,Jan,/,24,0,0,0
" 2009",/,Jan,/,25,0,0,0
" 2009",/,Jan,/,26,0,0,0
" 2009",/,Jan,/,27,0,0,0
" 2009",/,Jan,/,28,0,0,0
" 2009",/,Jan,/,29,0,0,0
" 2009",/,Jan,/,30,0,0,0
" 2009",/,Jan,/,31,0,0,0
" 2009",/,Feb,/,1,0,0,0
" 2009",/,Feb,/,2,0,0,0
" 2009",/,Feb,/,3,0,0,0
" 2009",/,Feb,/,4,0,0,0
" 2009",/,Feb,/,5,0,0,0
" 2009",/,Feb,/,6,0,0,0
" 2009",/,Feb,/,7,0,0,0
" 2009",/,Feb,/,8,0,0,0
" 2009",/,Feb,/,9,0,0,0
" 2009",/,Feb,/,10,0,0,0
" 2009",/,Feb,/,11,0,0,0
" 2009",/,Feb,/,12,0,0,0
" 2009",/,Feb,/,13,0,0,0
" 2009",/,Feb,/,14,0,0,0
" 2009",/,Feb,/,15,0,0,0
" 2009",/,Feb,/,16,0,0,0
" 2009",/,Feb,/,17,0,0,0
" 2009",/,Feb,/,18,0,0,0
" 2009",/,Feb,/,19,0,0,0
" 2009",/,Feb,/,20,0,0,0
" 2009",/,Feb,/,21,0,0,0
" 2009",/,Feb,/,22,0,0,0
" 2009",/,Feb,/,23,0,0,0
" 2009",/,Feb,/,24,1,1,7
" 2009",/,Feb,/,25,1,1,6
" 2009",/,Feb,/,26,0,0,0
" 2009",/,Feb,/,27,0,0,0
" 2009",/,Feb,/,28,0,0,0
" 2009",/,Mar,/,1,0,0,0
" 2009",/,Mar,/,2,0,0,0
" 2009",/,Mar,/,3,0,0,0
" 2009",/,Mar,/,4,0,0,0
" 2009",/,Mar,/,5,0,0,0
" 2009",/,Mar,/,6,1,4,14
" 2009",/,Mar,/,7,0,0,0
" 2009",/,Mar,/,8,0,0,0
" 2009",/,Mar,/,9,0,0,0
" 2009",/,Mar,/,10,0,0,0
" 2009",/,Mar,/,11,0,0,0
" 2009",/,Mar,/,12,0,0,0
" 2009",/,Mar,/,13,0,0,0
" 2009",/,Mar,/,14,0,0,0
" 2009",/,Mar,/,15,0,0,0
" 2009",/,Mar,/,16,0,0,0
" 2009",/,Mar,/,17,0,0,0
" 2009",/,Mar,/,18,0,0,0
" 2009",/,Mar,/,19,0,0,0
" 2009",/,Mar,/,20,0,0,0
" 2009",/,Mar,/,21,0,0,0
" 2009",/,Mar,/,22,0,0,0
" 2009",/,Mar,/,23,0,0,0
" 2009",/,Mar,/,24,0,0,0
" 2009",/,Mar,/,25,0,0,0
" 2009",/,Mar,/,27,0,0,0
" 2009",/,Mar,/,28,0,0,0
" 2009",/,Mar,/,29,0,0,0
" 2009",/,Mar,/,30,0,0,0
" 2009",/,Mar,/,31,0,0,0
" 2009",/,Apr,/,1,0,0,0
" 2009",/,Apr,/,2,0,0,0
" 2009",/,Apr,/,3,0,0,0
" 2009",/,Apr,/,4,0,0,0
" 2009",/,Apr,/,5,0,0,0
" 2009",/,Apr,/,6,0,0,0
" 2009",/,Apr,/,7,0,0,0
" 2009",/,Apr,/,8,0,0,0
" 2009",/,Apr,/,9,0,0,0
" 2009",/,Apr,/,11,0,0,0
" 2009",/,Apr,/,12,0,0,0
" 2009",/,Apr,/,13,0,0,0
" 2009",/,Apr,/,14,0,0,0
" 2009",/,Apr,/,15,0,0,0
" 2009",/,Apr,/,16,0,0,0
" 2009",/,Apr,/,17,0,0,0
" 2009",/,Apr,/,18,0,0,0
" 2009",/,Apr,/,19,0,0,0
" 2009",/,Apr,/,20,0,0,0
" 2009",/,Apr,/,21,0,0,0
" 2009",/,Apr,/,22,0,0,0
" 2009",/,Apr,/,23,0,0,0
" 2009",/,Apr,/,24,0,0,0
" 2009",/,Apr,/,25,0,0,0
" 2009",/,Apr,/,26,0,0,0
" 2009",/,Apr,/,27,0,0,0
" 2009",/,Apr,/,28,0,0,0
" 2009",/,Apr,/,29,0,0,0
" 2009",/,Apr,/,30,0,0,0
" 2009",/,May,/,1,0,0,0
" 2009",/,May,/,2,0,0,0
" 2009",/,May,/,3,0,0,0
" 2009",/,May,/,4,0,0,0
" 2009",/,May,/,5,0,0,0
" 2009",/,May,/,6,0,0,0
" 2009",/,May,/,7,0,0,0
" 2009",/,May,/,8,0,0,0
" 2009",/,May,/,9,0,0,0
" 2009",/,May,/,10,0,1,4
" 2009",/,May,/,11,0,0,0
" 2009",/,May,/,12,1,2,7
" 2009",/,May,/,13,0,1,4
" 2009",/,May,/,14,0,1,4
" 2009",/,May,/,15,1,2,12
" 2009",/,May,/,16,1,2,12
" 2009",/,May,/,17,1,2,7
" 2009",/,May,/,18,0,0,4
" 2009",/,May,/,19,0,0,0
" 2009",/,May,/,20,0,0,0
" 2009",/,May,/,21,0,0,0
" 2009",/,May,/,22,0,0,0
" 2009",/,May,/,23,0,0,0
" 2009",/,May,/,24,0,0,0
" 2009",/,May,/,25,0,0,0
" 2009",/,May,/,26,0,0,0
" 2009",/,May,/,27,0,0,0
" 2009",/,May,/,28,0,0,0
" 2009",/,May,/,29,0,0,0
" 2009",/,May,/,30,0,0,0
" 2009",/,May,/,31,0,2,5
" 2009",/,Jun,/,1,1,12,22
" 2009",/,Jun,/,2,1,10,20
" 2009",/,Jun,/,3,1,7,17
" 2009",/,Jun,/,4,1,6,16
" 2009",/,Jun,/,5,0,0,0
" 2009",/,Jun,/,6,0,0,0
" 2009",/,Jun,/,7,0,0,0
" 2009",/,Jun,/,8,0,0,0
" 2009",/,Jun,/,9,0,0,0
" 2009",/,Jun,/,10,0,0,0
" 2009",/,Jun,/,11,0,0,0
" 2009",/,Jun,/,12,0,0,0
" 2009",/,Jun,/,13,0,0,0
" 2009",/,Jun,/,14,0,0,0
" 2009",/,Jun,/,15,0,0,0
" 2009",/,Jun,/,16,0,0,0
" 2009",/,Jun,/,17,0,0,0
" 2009",/,Jun,/,18,0,0,0
" 2009",/,Jun,/,19,1,1,11
" 2009",/,Jun,/,20,0,0,0
" 2009",/,Jun,/,21,1,1,6
" 2009",/,Jun,/,22,1,4,14
" 2009",/,Jun,/,23,1,4,14
" 2009",/,Jun,/,24,1,6,16
" 2009",/,Jun,/,25,0,0,0
" 2009",/,Jun,/,26,0,0,0
" 2009",/,Jun,/,27,0,0,0
" 2009",/,Jun,/,28,0,0,0
" 2009",/,Jun,/,29,0,0,0
" 2009",/,Jun,/,30,0,0,0
" 2009",/,Jul,/,1,0,0,0
" 2009",/,Jul,/,2,0,0,0
" 2009",/,Jul,/,3,0,0,0
" 2009",/,Jul,/,4,1,25,35
" 2009",/,Jul,/,5,1,15,25
" 2009",/,Jul,/,6,1,15,28
" 2009",/,Jul,/,7,1,15,25
" 2009",/,Jul,/,8,1,10,24
" 2009",/,Jul,/,9,2,6,21
" 2009",/,Jul,/,10,1,3,13
" 2009",/,Jul,/,11,0,0,0
" 2009",/,Jul,/,12,0,0,0
" 2009",/,Jul,/,13,0,0,0
" 2009",/,Jul,/,14,0,0,0
" 2009",/,Jul,/,15,0,0,0
" 2009",/,Jul,/,16,0,0,0
" 2009",/,Jul,/,17,0,0,0
" 2009",/,Jul,/,18,0,0,0
" 2009",/,Jul,/,19,0,0,0
" 2009",/,Jul,/,20,0,0,0
" 2009",/,Jul,/,21,0,0,0
" 2009",/,Jul,/,22,0,0,0
" 2009",/,Jul,/,23,0,0,0
" 2009",/,Jul,/,24,0,0,0
" 2009",/,Jul,/,25,0,0,0
" 2009",/,Jul,/,26,0,0,0
" 2009",/,Jul,/,27,0,0,0
" 2009",/,Jul,/,28,0,0,0
" 2009",/,Jul,/,29,0,0,0
" 2009",/,Jul,/,30,0,0,0
" 2009",/,Jul,/,31,0,0,0
" 2009",/,Aug,/,1,0,0,0
" 2009",/,Aug,/,2,0,0,0
" 2009",/,Aug,/,3,0,0,0
" 2009",/,Aug,/,4,0,0,0
" 2009",/,Aug,/,5,0,0,0
" 2009",/,Aug,/,6,0,0,0
" 2009",/,Aug,/,7,0,0,0
" 2009",/,Aug,/,8,0,0,0
" 2009",/,Aug,/,9,0,0,0
" 2009",/,Aug,/,10,0,0,0
" 2009",/,Aug,/,11,0,0,0
" 2009",/,Aug,/,12,0,0,0
" 2009",/,Aug,/,13,0,0,0
" 2009",/,Aug,/,14,0,0,0
" 2009",/,Aug,/,15,0,0,0
" 2009",/,Aug,/,16,0,0,0
" 2009",/,Aug,/,17,0,0,0
" 2009",/,Aug,/,18,0,0,0
" 2009",/,Aug,/,19,0,0,0
" 2009",/,Aug,/,20,0,0,0
" 2009",/,Aug,/,21,0,0,0
" 2009",/,Aug,/,22,0,0,0
" 2009",/,Aug,/,23,0,0,0
" 2009",/,Aug,/,24,0,0,0
" 2009",/,Aug,/,25,0,0,0
" 2009",/,Aug,/,26,0,0,0
" 2009",/,Aug,/,27,0,0,0
" 2009",/,Aug,/,28,0,0,0
" 2009",/,Aug,/,29,0,0,0
" 2009",/,Aug,/,30,0,0,0
" 2009",/,Aug,/,31,1,2,9
" 2009",/,Sep,/,1,1,1,8
" 2009",/,Sep,/,2,0,0,0
" 2009",/,Sep,/,3,0,0,0
" 2009",/,Sep,/,4,0,0,0
" 2009",/,Sep,/,5,0,0,0
" 2009",/,Sep,/,6,0,0,0
" 2009",/,Sep,/,7,0,0,0
" 2009",/,Sep,/,8,0,0,0
" 2009",/,Sep,/,9,0,0,0
" 2009",/,Sep,/,10,0,0,0
" 2009",/,Sep,/,11,0,0,0
" 2009",/,Sep,/,12,0,0,0
" 2009",/,Sep,/,13,0,0,0
" 2009",/,Sep,/,14,0,0,0
" 2009",/,Sep,/,15,0,0,0
" 2009",/,Sep,/,16,0,0,0
" 2009",/,Sep,/,17,0,0,0
" 2009",/,Sep,/,18,0,0,0
" 2009",/,Sep,/,19,0,0,0
" 2009",/,Sep,/,20,0,0,0
" 2009",/,Sep,/,21,1,1,6
" 2009",/,Sep,/,22,2,13,33
" 2009",/,Sep,/,23,2,12,32
" 2009",/,Sep,/,24,2,7,22
" 2009",/,Sep,/,25,1,8,18
" 2009",/,Sep,/,26,1,5,15
" 2009",/,Sep,/,27,1,1,11
" 2009",/,Sep,/,28,1,7,17
" 2009",/,Sep,/,29,1,3,13
" 2009",/,Sep,/,30,1,1,11
" 2009",/,Oct,/,2,0,0,0
" 2009",/,Oct,/,3,0,0,0
" 2009",/,Oct,/,4,0,0,0
" 2009",/,Oct,/,5,0,0,0
" 2009",/,Oct,/,6,0,0,0
" 2009",/,Oct,/,8,0,0,0
" 2009",/,Oct,/,9,0,0,0
" 2009",/,Oct,/,10,0,0,0
" 2009",/,Oct,/,11,0,0,0
" 2009",/,Oct,/,12,0,0,0
" 2009",/,Oct,/,13,0,0,0
" 2009",/,Oct,/,14,0,0,0
" 2009",/,Oct,/,15,0,0,0
" 2009",/,Oct,/,16,0,0,0
" 2009",/,Oct,/,17,0,0,0
" 2009",/,Oct,/,18,0,0,0
" 2009",/,Oct,/,19,0,0,0
" 2009",/,Oct,/,20,0,0,0
" 2009",/,Oct,/,21,0,0,0
" 2009",/,Oct,/,22,0,0,0
" 2009",/,Oct,/,23,1,2,7
" 2009",/,Oct,/,24,1,11,21
" 2009",/,Oct,/,25,1,12,25
" 2009",/,Oct,/,26,1,15,25
" 2009",/,Oct,/,27,1,20,30
" 2009",/,Oct,/,28,1,23,33
" 2009",/,Oct,/,29,1,12,22
" 2009",/,Oct,/,30,0,1,5
" 2009",/,Oct,/,31,0,0,0
" 2009",/,Nov,/,1,0,0,0
" 2009",/,Nov,/,2,0,0,0
" 2009",/,Nov,/,3,0,0,0
" 2009",/,Nov,/,4,0,0,0
" 2009",/,Nov,/,5,1,3,9
" 2009",/,Nov,/,6,1,3,12
" 2009",/,Nov,/,7,0,0,1
" 2009",/,Nov,/,8,0,0,0
" 2009",/,Nov,/,9,1,3,11
" 2009",/,Nov,/,10,1,3,11
